EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobLevel,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,DistanceFromHome,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,TrainingTimesLastYear,OverTime,BusinessTravel,StockOptionLevel,AttritionRisk,Attrition
EMP0764,36,Female,Married,Research & Development,Research Director,5,Doctorate,4,1,0,0,10,1,3,105484,628,4919,106739,11,1,2,3,3,3,2,3,4,No,Non-Travel,2,50,No
EMP0765,48,Male,Divorced,Research & Development,Research Scientist,3,Bachelor,13,7,1,2,18,3,2,100599,721,5495,95747,19,1,3,3,3,2,4,3,1,Yes,Travel_Frequently,1,50,No
EMP0766,29,Female,Single,Research & Development,Laboratory Technician,2,College,8,3,2,2,8,1,4,119433,645,5223,121042,11,29,3,4,2,2,3,3,1,No,Non-Travel,1,65,No
EMP0767,36,Male,Single,Human Resources,HR Specialist,3,Bachelor,1,0,0,0,4,3,1,48829,352,2771,49636,25,4,2,2,4,3,4,3,1,Yes,Travel_Frequently,3,170,Yes
EMP0768,54,Male,Divorced,Research & Development,Research Scientist,2,College,1,0,0,0,6,0,4,134444,787,6486,130937,14,20,3,2,2,4,3,3,1,Yes,Travel_Frequently,0,135,Yes
EMP0769,30,Female,Single,Operations,Operations Manager,5,Doctorate,1,0,0,0,8,1,1,56063,297,2368,56613,11,29,4,1,3,3,3,3,1,No,Non-Travel,0,165,Yes
EMP0770,55,Female,Married,Research & Development,Research Director,2,College,3,1,1,0,12,2,4,153358,996,8282,153880,18,28,2,2,3,3,2,3,2,No,Non-Travel,1,70,No
EMP0771,44,Male,Married,Finance,Accountant,2,College,6,4,2,3,20,3,2,73210,434,3717,71458,18,21,4,3,3,3,4,3,0,No,Non-Travel,2,40,No
EMP0772,31,Male,Married,Sales,Sales Executive,3,Bachelor,3,1,1,0,16,4,3,96577,679,5101,96219,25,22,3,4,3,3,3,3,2,No,Travel_Rarely,3,30,No
EMP0773,43,Male,Single,IT,Developer,3,Bachelor,0,0,0,0,3,2,3,100829,612,4728,104959,23,3,2,3,2,2,4,3,5,Yes,Travel_Rarely,0,130,No
EMP0774,46,Male,Single,Operations,Operations Manager,4,Master,6,3,2,2,12,3,1,60263,402,3175,59820,11,1,4,4,4,2,2,3,4,Yes,Travel_Rarely,2,80,No
EMP0775,43,Female,Single,Sales,Sales Executive,3,Bachelor,8,6,3,4,18,3,4,134195,774,6764,135937,13,10,4,2,3,2,3,3,3,No,Travel_Rarely,2,35,No
EMP0776,21,Male,Married,Operations,Logistics Coordinator,2,College,1,0,0,0,3,3,1,50901,281,2187,48535,11,6,2,2,3,4,3,3,1,Yes,Non-Travel,0,170,No
EMP0777,29,Male,Married,Research & Development,Research Director,2,College,5,1,1,0,12,3,1,53970,322,2514,51691,18,1,2,2,3,4,1,3,5,No,Travel_Frequently,1,130,No
EMP0778,34,Male,Single,Operations,Operations Analyst,3,Bachelor,2,1,0,0,2,1,3,111380,725,5978,106716,22,11,3,2,1,3,3,3,1,No,Travel_Rarely,0,125,No
EMP0779,36,Male,Married,IT,Developer,2,College,10,7,1,2,13,2,1,47700,316,2487,49027,11,8,4,3,4,4,3,3,2,Yes,Travel_Frequently,1,95,No
EMP0780,43,Male,Divorced,Research & Development,Software Engineer,4,Master,9,6,2,4,16,3,1,71590,461,4020,70517,14,19,1,2,3,4,2,3,1,Yes,Travel_Rarely,2,100,No
EMP0781,38,Female,Single,Sales,Sales Manager,3,Bachelor,3,1,0,0,12,2,2,86844,648,5592,84478,11,9,2,4,3,4,2,3,1,No,Travel_Rarely,2,55,No
EMP0782,23,Female,Married,Research & Development,Laboratory Technician,4,Master,5,2,1,1,8,4,3,98654,663,5318,101093,19,8,3,4,4,2,3,3,4,No,Travel_Frequently,1,40,No
EMP0783,40,Female,Married,Sales,Sales Executive,5,Doctorate,10,5,2,4,11,2,1,53947,395,3251,52166,17,5,3,2,4,3,3,3,3,Yes,Travel_Rarely,2,90,No
EMP0784,43,Male,Single,Sales,Sales Manager,5,Doctorate,3,1,0,0,4,0,2,85465,452,3296,83298,20,6,2,3,2,3,3,3,1,Yes,Travel_Rarely,0,95,No
EMP0785,42,Female,Single,Sales,Sales Manager,5,Doctorate,1,0,0,0,4,6,3,101711,524,4356,101008,12,29,4,3,4,3,3,3,0,No,Travel_Rarely,0,95,Yes
EMP0786,47,Female,Married,Research & Development,Research Scientist,2,College,7,4,3,3,21,4,4,137676,795,6623,135355,14,1,4,2,2,2,2,4,4,No,Travel_Frequently,0,75,No
EMP0787,45,Female,Divorced,Finance,Finance Manager,2,College,1,0,0,0,13,6,4,126275,674,5240,127353,16,5,4,4,3,3,2,4,5,No,Travel_Frequently,2,60,No
EMP0788,41,Male,Divorced,Sales,Sales Manager,3,Bachelor,2,0,0,0,5,4,3,107261,677,5112,105521,13,10,2,2,1,3,4,3,1,No,Travel_Rarely,2,90,No
EMP0789,36,Male,Married,Sales,Sales Manager,5,Doctorate,10,3,3,1,24,5,3,133865,843,7303,132431,16,5,4,3,1,4,2,3,1,No,Travel_Rarely,1,55,No
EMP0790,20,Male,Married,IT,IT Manager,5,Doctorate,6,3,1,1,7,6,2,75930,488,3846,78685,21,3,3,2,1,4,3,3,2,No,Travel_Rarely,3,80,No
EMP0791,41,Male,Married,Sales,Sales Representative,5,Doctorate,2,1,0,0,8,1,1,61233,420,3463,63587,25,3,2,2,2,2,3,3,4,Yes,Travel_Frequently,1,150,No
EMP0792,39,Male,Married,Sales,Sales Representative,2,College,1,0,0,0,15,3,3,116918,868,6295,120749,12,2,3,3,1,2,4,3,3,No,Travel_Rarely,1,80,No
EMP0793,39,Male,Married,Sales,Sales Representative,5,Doctorate,2,0,0,0,7,1,5,175418,1262,9922,181817,25,4,1,4,3,3,1,3,4,No,Travel_Frequently,1,120,No
EMP0794,24,Male,Single,Operations,Operations Manager,3,Bachelor,1,0,0,0,11,5,3,121188,641,5453,122033,12,20,3,2,2,3,4,3,2,Yes,Travel_Rarely,2,130,No
EMP0795,26,Female,Married,Finance,Finance Manager,1,Below College,0,0,0,0,2,9,1,49327,288,2252,50048,19,7,3,1,3,3,3,3,3,Yes,Travel_Frequently,0,185,No
EMP0796,47,Male,Married,Research & Development,Laboratory Technician,3,Bachelor,6,2,1,1,13,2,2,95886,540,4409,96434,12,2,3,3,1,4,1,3,4,Yes,Non-Travel,0,100,No
EMP0797,36,Male,Married,IT,Systems Administrator,1,Below College,1,0,0,0,8,0,2,65929,358,2697,67811,11,4,2,1,2,4,2,3,2,No,Travel_Rarely,0,155,No
EMP0798,43,Female,Divorced,Research & Development,Research Scientist,3,Bachelor,3,1,0,0,3,0,3,115590,735,5781,116179,21,1,3,3,3,2,3,3,3,No,Travel_Rarely,2,10,Yes
EMP0799,37,Female,Single,IT,IT Support,3,Bachelor,2,1,0,0,4,3,3,106060,676,5870,101935,14,23,2,3,2,3,3,4,2,Yes,Travel_Rarely,3,140,No
EMP0800,37,Female,Single,IT,IT Manager,3,Bachelor,20,11,7,10,24,2,2,94566,526,4263,97493,21,5,4,4,1,4,3,3,2,No,Travel_Rarely,0,100,No
EMP0801,46,Female,Single,Human Resources,Recruiter,4,Master,2,1,0,0,3,4,1,55874,378,3267,57329,18,29,3,3,4,4,4,3,3,No,Travel_Frequently,3,120,No
EMP0802,31,Male,Married,Research & Development,Software Engineer,5,Doctorate,0,0,0,0,11,2,4,130814,893,7718,135003,17,4,2,4,2,2,3,3,3,No,Travel_Frequently,1,90,No
EMP0803,37,Female,Married,Sales,Sales Representative,4,Master,0,0,0,0,11,3,3,128152,647,5635,124184,17,18,2,3,3,2,3,3,1,No,Travel_Rarely,1,75,No
EMP0804,32,Male,Married,Research & Development,Laboratory Technician,3,Bachelor,4,1,0,0,8,4,1,58304,349,3012,56972,20,2,3,4,2,2,3,4,4,No,Non-Travel,2,55,No
EMP0805,32,Male,Married,Finance,Accountant,4,Master,4,2,0,1,14,1,1,54018,390,2810,52914,19,1,3,2,4,4,3,4,5,No,Non-Travel,1,65,Yes
EMP0806,33,Male,Married,Human Resources,HR Specialist,5,Doctorate,2,0,0,0,11,1,4,130690,823,7155,130795,12,1,3,3,2,3,2,3,1,No,Travel_Rarely,1,80,No
EMP0807,39,Male,Married,Finance,Financial Analyst,2,College,2,1,0,0,4,3,4,108881,639,4741,104894,17,9,2,4,4,3,3,3,3,No,Travel_Rarely,0,85,No
EMP0808,32,Male,Married,Operations,Operations Analyst,3,Bachelor,0,0,0,0,14,3,2,88011,495,3595,87002,22,3,3,3,2,1,3,4,2,Yes,Non-Travel,0,115,No
EMP0809,49,Female,Married,Sales,Sales Manager,2,College,3,1,1,0,11,4,1,56824,318,2317,55017,15,5,2,4,1,1,2,4,3,No,Travel_Rarely,1,75,No
EMP0810,28,Female,Divorced,IT,Developer,1,Below College,3,2,0,1,13,0,1,53387,280,2172,52131,12,17,3,1,3,3,2,3,2,Yes,Travel_Rarely,0,145,No
EMP0811,35,Male,Single,IT,Systems Administrator,4,Master,0,0,0,0,0,6,1,50869,358,2933,51918,11,2,4,4,3,3,1,3,6,No,Travel_Rarely,1,120,No
EMP0812,32,Male,Single,Operations,Logistics Coordinator,5,Doctorate,0,0,0,0,3,5,2,84484,440,3451,87481,19,3,3,3,1,3,3,3,2,Yes,Travel_Rarely,1,120,No
EMP0813,51,Female,Married,Operations,Logistics Coordinator,2,College,0,0,0,0,9,2,2,78316,448,3243,74579,13,18,1,2,2,2,2,3,1,Yes,Travel_Rarely,1,155,No
EMP0814,38,Female,Divorced,IT,IT Manager,4,Master,0,0,0,0,5,2,2,70092,358,2850,70553,16,6,4,1,4,2,3,4,2,Yes,Non-Travel,1,125,No
EMP0815,47,Male,Married,Sales,Sales Representative,5,Doctorate,4,2,1,1,18,2,3,117193,814,6436,111755,13,17,2,2,1,4,3,3,2,No,Travel_Rarely,3,55,No
EMP0816,22,Female,Single,Finance,Accountant,5,Doctorate,1,0,0,0,9,3,1,53093,270,2270,50890,20,4,3,4,3,2,3,3,2,Yes,Travel_Frequently,0,165,No
EMP0817,39,Male,Married,Sales,Sales Executive,2,College,1,0,0,0,3,3,1,57105,329,2515,58276,15,5,3,3,3,4,3,3,5,No,Travel_Rarely,1,90,No
EMP0818,45,Male,Married,Finance,Finance Manager,5,Doctorate,0,0,0,0,14,3,2,98883,636,4800,101212,22,1,2,4,3,2,3,3,6,Yes,Travel_Frequently,2,90,No
EMP0819,37,Female,Single,Operations,Logistics Coordinator,3,Bachelor,15,11,3,5,17,1,1,69559,419,3188,71743,21,24,2,3,1,2,4,3,1,No,Non-Travel,0,125,No
EMP0820,47,Male,Married,Research & Development,Laboratory Technician,3,Bachelor,9,2,2,1,23,1,1,59874,341,2620,59719,14,22,2,4,3,3,4,3,2,No,Travel_Rarely,0,80,No
EMP0821,31,Male,Divorced,IT,Systems Administrator,1,Below College,1,0,0,0,12,6,2,85119,484,3948,88181,21,29,4,3,1,4,4,3,4,No,Travel_Rarely,1,95,No
EMP0822,51,Female,Married,Research & Development,Research Scientist,1,Below College,1,0,0,0,5,3,3,96609,675,5369,93390,13,5,4,2,2,2,2,3,3,No,Travel_Frequently,1,100,No
EMP0823,59,Female,Married,Research & Development,Laboratory Technician,4,Master,1,0,0,0,7,0,3,107605,800,6191,104911,16,17,3,2,3,3,2,3,1,Yes,Travel_Frequently,0,135,No
EMP0824,33,Male,Married,Research & Development,Laboratory Technician,3,Bachelor,3,1,0,0,16,2,3,103952,610,4757,100152,11,5,2,4,4,3,3,4,4,Yes,Travel_Rarely,1,55,No
EMP0825,32,Male,Single,IT,IT Support,2,College,0,0,0,0,4,3,3,104194,531,4138,107294,17,6,4,2,1,2,3,3,2,No,Travel_Rarely,1,105,Yes
EMP0826,51,Male,Divorced,Operations,Logistics Coordinator,2,College,5,3,0,1,15,3,3,120561,613,5367,117289,16,17,3,2,2,2,2,3,2,No,Travel_Rarely,1,50,No
EMP0827,52,Female,Married,Operations,Operations Manager,4,Master,3,1,0,0,10,2,1,54683,377,2854,52799,17,1,3,1,3,4,2,3,3,No,Travel_Frequently,1,100,No
EMP0828,31,Male,Married,Sales,Sales Executive,1,Below College,11,8,2,6,15,4,5,163486,1043,8874,165498,11,2,3,2,2,2,4,3,1,No,Travel_Rarely,2,45,No
EMP0829,32,Male,Married,Finance,Finance Manager,4,Master,0,0,0,0,6,1,1,60609,421,3508,58045,11,3,3,4,3,3,3,3,3,No,Travel_Frequently,1,95,No
EMP0830,34,Female,Married,IT,Developer,1,Below College,8,2,2,1,13,2,1,61032,411,2962,58254,11,15,3,3,4,4,3,3,2,No,Non-Travel,1,55,No
EMP0831,23,Male,Married,Research & Development,Software Engineer,2,College,7,3,1,1,20,1,1,63854,464,4078,61342,17,4,3,3,4,2,1,4,2,No,Travel_Rarely,1,75,No
EMP0832,27,Male,Single,Sales,Sales Representative,3,Bachelor,0,0,0,0,9,4,5,175873,1268,10664,167083,18,4,3,4,2,2,3,3,1,No,Travel_Rarely,1,85,No
EMP0833,26,Male,Divorced,Research & Development,Software Engineer,3,Bachelor,2,0,0,0,14,5,5,191927,1337,11086,195707,20,29,4,3,3,2,3,3,2,Yes,Non-Travel,2,110,Yes
EMP0834,29,Female,Divorced,Operations,Operations Analyst,3,Bachelor,0,0,0,0,1,2,3,95301,589,4622,95894,12,4,2,4,4,2,2,3,1,No,Travel_Rarely,1,85,No
EMP0835,36,Male,Married,IT,IT Manager,3,Bachelor,1,0,0,0,3,4,2,85125,491,3971,82655,16,2,3,2,1,2,4,3,3,Yes,Travel_Frequently,1,130,No
EMP0836,39,Male,Divorced,IT,IT Support,5,Doctorate,1,0,0,0,11,2,2,97529,611,4646,94925,11,9,2,4,3,3,3,3,3,No,Travel_Frequently,0,100,No
EMP0837,52,Female,Single,Research & Development,Research Director,4,Master,4,3,0,1,14,3,5,210677,1317,9557,217228,21,16,3,1,2,3,3,3,1,Yes,Travel_Rarely,2,95,No
EMP0838,27,Male,Married,IT,Systems Administrator,1,Below College,2,0,0,0,5,4,3,87385,570,4866,87400,11,1,2,3,2,3,4,3,1,No,Travel_Rarely,1,95,No
EMP0839,46,Male,Married,Sales,Sales Representative,3,Bachelor,14,10,6,8,18,4,4,168883,922,7960,172235,20,9,2,3,4,4,3,4,2,No,Travel_Rarely,1,45,No
EMP0840,34,Male,Married,Research & Development,Software Engineer,5,Doctorate,0,0,0,0,8,4,1,63544,421,3140,63243,13,1,4,2,3,2,3,3,6,Yes,Non-Travel,1,110,No
EMP0841,36,Male,Married,Human Resources,HR Manager,3,Bachelor,18,11,2,7,23,2,1,72636,446,3772,70730,22,7,2,2,2,2,2,3,3,Yes,Travel_Frequently,0,155,Yes
EMP0842,43,Male,Married,Sales,Sales Representative,1,Below College,1,0,0,0,1,0,4,119458,782,6557,125077,15,2,3,2,4,2,3,3,2,Yes,Non-Travel,1,80,No
EMP0843,25,Male,Single,Finance,Finance Manager,4,Master,7,3,3,1,9,3,1,64531,361,2702,64954,15,3,4,1,3,2,1,3,3,Yes,Travel_Rarely,0,160,No
EMP0844,40,Male,Married,Sales,Sales Manager,4,Master,2,1,0,0,8,2,4,155950,949,7473,150195,11,6,3,3,4,2,2,3,4,Yes,Travel_Rarely,0,115,No
EMP0845,38,Male,Single,IT,IT Support,3,Bachelor,0,0,0,0,7,2,2,76079,420,3308,75364,25,26,2,4,2,3,3,3,1,No,Travel_Rarely,0,140,No
EMP0846,41,Female,Married,Research & Development,Software Engineer,1,Below College,9,4,2,1,15,2,4,151315,1087,9148,148732,19,12,2,3,2,4,1,3,2,No,Non-Travel,0,80,No
EMP0847,39,Female,Single,Human Resources,HR Manager,2,College,1,0,0,0,5,3,1,44520,276,2357,43247,17,27,4,3,2,4,3,3,2,No,Travel_Rarely,0,150,No
EMP0848,60,Female,Single,Sales,Sales Representative,4,Master,5,3,1,1,19,3,3,131164,729,5359,136849,16,10,3,1,3,2,3,3,1,No,Travel_Rarely,1,60,No
EMP0849,30,Female,Married,Sales,Sales Executive,2,College,4,1,1,0,13,2,2,92079,469,3799,95586,11,1,3,2,2,4,3,3,2,No,Travel_Rarely,2,45,No
EMP0850,31,Male,Married,Operations,Logistics Coordinator,3,Bachelor,3,1,1,0,10,0,2,78251,523,4403,75896,18,3,3,3,1,4,2,3,2,Yes,Travel_Rarely,0,115,Yes
EMP0851,30,Female,Divorced,Research & Development,Laboratory Technician,3,Bachelor,3,1,1,0,11,5,2,86659,479,4051,85377,14,23,3,4,4,2,2,4,3,No,Non-Travel,1,40,No
EMP0852,31,Male,Married,Finance,Financial Analyst,2,College,6,2,1,1,12,4,5,188249,1406,10456,193187,15,10,3,4,4,2,3,3,2,No,Non-Travel,1,15,No
EMP0853,30,Female,Married,Operations,Operations Manager,5,Doctorate,0,0,0,0,10,2,3,126044,798,6416,122369,19,29,2,2,3,4,3,3,3,Yes,Travel_Rarely,0,145,No
EMP0854,48,Female,Divorced,Sales,Sales Executive,4,Master,5,1,1,0,13,2,1,67723,387,3317,68343,16,1,3,3,4,3,1,4,4,No,Travel_Frequently,0,85,No
EMP0855,51,Female,Married,Research & Development,Research Scientist,4,Master,11,6,4,4,11,1,4,151049,1003,7732,154066,15,3,3,3,4,4,3,4,2,Yes,Travel_Rarely,0,65,No
EMP0856,31,Female,Single,IT,IT Support,1,Below College,0,0,0,0,13,1,1,58452,332,2616,59351,22,4,2,3,3,3,3,3,1,Yes,Travel_Rarely,2,145,No
EMP0857,28,Male,Married,Operations,Operations Analyst,2,College,0,0,0,0,8,1,2,72871,513,4353,74375,11,3,2,3,3,2,1,3,0,Yes,Non-Travel,2,150,No
EMP0858,41,Male,Divorced,Operations,Logistics Coordinator,3,Bachelor,6,3,1,1,8,5,1,51339,296,2173,52400,11,2,3,4,4,2,3,3,1,No,Non-Travel,1,30,No
EMP0859,31,Male,Married,Research & Development,Research Director,2,College,2,1,0,0,7,3,4,126777,947,8120,132669,11,5,3,1,3,4,3,3,4,No,Non-Travel,1,85,No
EMP0860,43,Male,Single,Finance,Financial Analyst,5,Doctorate,2,1,0,0,9,3,1,64581,420,3233,63589,15,10,3,4,1,2,4,4,4,No,Travel_Rarely,1,85,No
EMP0861,39,Male,Single,Sales,Sales Executive,2,College,0,0,0,0,2,3,1,45752,325,2340,47484,18,3,3,1,2,1,2,3,5,No,Travel_Frequently,0,185,Yes
EMP0862,21,Female,Single,Operations,Operations Analyst,3,Bachelor,3,1,0,0,6,1,4,141345,732,5544,134585,11,1,3,3,3,3,3,3,0,No,Non-Travel,2,50,No
EMP0863,52,Female,Married,Operations,Logistics Coordinator,3,Bachelor,0,0,0,0,6,2,3,100322,588,4317,98197,25,12,4,4,4,2,4,3,1,No,Travel_Rarely,0,65,No
EMP0864,54,Male,Married,Sales,Sales Manager,4,Master,3,2,0,0,14,2,1,67018,458,3365,63993,15,6,3,3,3,2,3,3,1,No,Travel_Rarely,1,35,No
EMP0865,30,Female,Single,Research & Development,Software Engineer,2,College,7,5,1,3,13,3,3,90974,603,5010,92349,15,8,2,1,4,3,3,3,2,No,Travel_Frequently,1,95,No
EMP0866,33,Female,Divorced,Sales,Sales Manager,3,Bachelor,1,0,0,0,4,3,4,138189,758,5717,132672,11,6,3,2,4,2,1,3,2,No,Travel_Rarely,1,95,No
EMP0867,39,Female,Married,Research & Development,Software Engineer,2,College,3,1,0,0,11,1,1,57414,338,2939,59398,11,22,3,3,2,3,4,3,2,No,Travel_Frequently,1,95,No
EMP0868,40,Female,Married,Finance,Financial Analyst,5,Doctorate,24,19,11,17,36,1,3,163614,925,7424,166012,11,8,4,1,3,1,4,3,3,No,Travel_Rarely,1,80,No
EMP0869,43,Male,Divorced,Research & Development,Research Scientist,1,Below College,5,2,2,1,7,2,2,77702,507,4023,74040,21,25,2,3,2,3,3,3,3,No,Travel_Frequently,0,100,No
EMP0870,57,Female,Single,Sales,Sales Representative,5,Doctorate,9,5,1,3,20,1,3,138833,813,6418,141814,21,7,3,2,3,2,1,3,1,Yes,Travel_Rarely,0,115,No
EMP0871,35,Female,Married,Research & Development,Research Scientist,4,Master,2,1,0,0,9,2,2,95339,550,4569,98790,14,3,2,4,4,2,1,3,2,No,Travel_Rarely,2,90,No
EMP0872,29,Male,Married,Operations,Operations Analyst,2,College,7,2,0,1,14,0,3,112187,619,4904,113994,11,4,2,1,3,3,3,3,3,Yes,Travel_Frequently,1,115,No
EMP0873,23,Male,Divorced,Human Resources,Recruiter,4,Master,0,0,0,0,12,4,1,56672,341,2525,54011,13,7,3,3,4,2,2,3,3,No,Travel_Rarely,2,110,No
EMP0874,29,Female,Divorced,Research & Development,Research Director,1,Below College,0,0,0,0,3,4,3,102125,560,4820,105780,22,7,1,3,2,2,3,3,4,No,Non-Travel,1,110,Yes
EMP0875,36,Male,Single,Sales,Sales Representative,5,Doctorate,1,0,0,0,7,3,1,64657,478,3769,66160,12,11,3,3,3,3,3,3,2,Yes,Travel_Frequently,1,130,No
EMP0876,54,Female,Divorced,Operations,Operations Analyst,3,Bachelor,2,0,0,0,5,3,2,76708,413,3022,75775,11,2,4,2,2,2,4,4,1,No,Travel_Rarely,1,90,Yes
EMP0877,31,Female,Single,Finance,Finance Manager,3,Bachelor,9,6,1,3,21,5,1,66572,484,3894,65431,13,10,4,3,3,2,2,3,1,No,Travel_Rarely,0,85,No
EMP0878,39,Male,Divorced,Research & Development,Research Scientist,3,Bachelor,2,0,0,0,13,1,3,122641,744,6127,122393,13,15,2,3,3,3,3,3,1,No,Travel_Rarely,1,75,No
EMP0879,36,Male,Divorced,Sales,Sales Executive,1,Below College,5,3,0,2,5,2,1,56691,337,2574,58772,18,11,3,1,3,3,3,3,2,Yes,Travel_Rarely,2,105,No
EMP0880,48,Female,Single,Sales,Sales Representative,5,Doctorate,6,3,1,1,6,0,2,97812,545,4621,95386,11,6,4,4,1,3,3,3,3,Yes,Travel_Rarely,3,60,No
EMP0881,60,Male,Married,Sales,Sales Representative,1,Below College,4,2,1,1,17,2,2,75668,498,4119,72648,15,29,2,4,2,3,4,3,2,Yes,Travel_Rarely,1,90,No
EMP0882,31,Male,Single,Human Resources,Recruiter,4,Master,2,0,0,0,2,0,3,101595,682,5620,105299,11,5,3,1,3,3,2,3,1,Yes,Travel_Frequently,1,150,No
EMP0883,32,Male,Married,Operations,Operations Manager,3,Bachelor,4,2,1,1,5,5,2,69293,427,3361,66010,12,1,4,3,3,4,3,3,3,No,Travel_Frequently,2,55,No
EMP0884,47,Male,Married,Research & Development,Research Director,5,Doctorate,2,0,0,0,7,2,3,105077,540,4719,109395,18,17,2,3,3,2,4,3,5,No,Non-Travel,2,60,No
EMP0885,43,Female,Married,Finance,Accountant,2,College,0,0,0,0,11,3,1,61248,446,3406,60058,11,2,4,1,3,2,3,3,3,Yes,Travel_Rarely,2,125,No
EMP0886,55,Male,Divorced,Research & Development,Research Scientist,3,Bachelor,24,10,8,6,33,2,1,65954,491,3989,66008,15,12,3,2,4,3,3,3,1,Yes,Non-Travel,1,100,No
EMP0887,42,Female,Married,IT,IT Support,3,Bachelor,0,0,0,0,10,4,2,85198,517,3978,82065,17,1,2,4,4,3,2,4,4,No,Travel_Frequently,2,75,No
EMP0888,33,Male,Married,IT,Developer,4,Master,0,0,0,0,4,3,4,144115,941,7896,149912,17,1,3,3,2,3,3,3,0,No,Travel_Frequently,0,105,Yes
EMP0889,42,Male,Divorced,Sales,Sales Representative,1,Below College,10,3,4,2,20,2,1,61493,376,2735,63029,18,1,2,4,2,2,3,3,4,No,Travel_Rarely,1,55,Yes
EMP0890,48,Female,Divorced,Research & Development,Software Engineer,2,College,1,0,0,0,2,1,1,45685,265,1927,47622,17,4,2,3,3,2,1,3,0,Yes,Travel_Frequently,0,175,No
EMP0891,45,Female,Single,IT,Systems Administrator,2,College,5,2,1,1,12,2,1,52193,271,2302,53149,18,1,3,1,1,4,3,3,6,No,Travel_Rarely,1,100,No
EMP0892,42,Male,Divorced,Sales,Sales Executive,4,Master,1,0,0,0,9,3,2,83702,513,4050,81062,11,2,3,1,2,3,4,4,4,Yes,Travel_Rarely,1,105,No
EMP0893,47,Male,Single,Research & Development,Software Engineer,2,College,2,1,0,0,8,2,2,74088,522,4043,72667,21,14,3,3,2,3,4,3,1,No,Travel_Rarely,0,105,No
EMP0894,48,Male,Divorced,Research & Development,Software Engineer,3,Bachelor,1,0,0,0,12,0,3,125340,632,5164,125175,11,14,2,3,2,2,3,3,2,No,Travel_Rarely,1,70,No
EMP0895,50,Male,Single,Operations,Operations Manager,2,College,2,1,0,0,15,2,1,62644,404,3362,63315,16,17,4,2,3,2,3,4,1,No,Travel_Rarely,0,105,No
EMP0896,43,Female,Single,Research & Development,Software Engineer,5,Doctorate,2,1,0,0,16,1,1,64852,467,3512,67617,11,18,3,3,2,1,4,4,3,Yes,Travel_Rarely,0,130,Yes
EMP0897,35,Male,Married,Finance,Financial Analyst,5,Doctorate,6,2,2,1,20,3,1,75180,416,3118,74307,11,5,4,4,2,3,3,3,3,Yes,Non-Travel,0,85,No
EMP0898,38,Male,Married,Research & Development,Software Engineer,3,Bachelor,3,1,1,0,14,5,2,81320,443,3868,82971,12,20,4,3,4,4,3,3,2,No,Non-Travel,1,40,No
EMP0899,49,Male,Married,Finance,Financial Analyst,3,Bachelor,14,5,4,3,22,0,3,129480,897,7304,135449,14,7,2,2,4,4,3,3,2,No,Non-Travel,0,55,No
EMP0900,28,Female,Single,Human Resources,HR Specialist,2,College,0,0,0,0,3,4,1,46758,263,2057,45132,21,6,1,2,4,3,3,3,1,No,Travel_Rarely,0,175,No
EMP0901,40,Female,Married,Finance,Accountant,1,Below College,3,1,1,0,15,3,4,143676,787,6675,148887,24,12,4,4,2,4,2,3,2,Yes,Travel_Frequently,0,95,No
EMP0902,33,Male,Divorced,Research & Development,Research Scientist,2,College,4,2,1,1,10,5,1,53738,319,2564,53311,14,2,3,4,1,3,1,3,4,No,Travel_Frequently,0,125,No
EMP0903,37,Female,Married,Human Resources,HR Manager,4,Master,12,5,1,3,16,2,3,104387,624,4734,106813,11,15,2,2,1,2,3,3,6,No,Travel_Rarely,0,90,Yes
EMP0904,49,Male,Single,IT,Systems Administrator,3,Bachelor,0,0,0,0,4,3,2,72452,520,3916,70956,11,5,3,4,2,2,3,3,2,No,Travel_Rarely,1,75,No
EMP0905,38,Male,Married,Research & Development,Software Engineer,5,Doctorate,4,1,0,0,6,2,1,57876,378,2961,56915,18,1,1,2,2,3,4,3,3,Yes,Travel_Rarely,1,130,No
EMP0906,37,Female,Single,Sales,Sales Representative,3,Bachelor,9,5,3,2,17,3,3,122920,739,6337,117107,18,1,1,2,4,2,3,3,2,No,Travel_Rarely,3,80,No
EMP0907,23,Female,Divorced,Sales,Sales Manager,4,Master,1,0,0,0,13,1,3,100494,636,4641,105231,11,1,3,2,4,3,2,3,5,Yes,Travel_Rarely,0,135,Yes
EMP0908,44,Female,Divorced,Sales,Sales Manager,3,Bachelor,10,6,3,4,19,2,2,93210,688,5194,96131,11,22,2,1,4,4,3,3,1,No,Non-Travel,2,65,No
EMP0909,43,Male,Married,Finance,Accountant,3,Bachelor,0,0,0,0,4,3,2,82777,437,3770,79415,19,29,4,4,3,2,2,4,2,No,Travel_Rarely,0,95,No
EMP0910,58,Male,Married,Sales,Sales Manager,2,College,6,3,0,1,11,3,1,57482,317,2344,60353,11,4,4,3,3,2,2,3,3,No,Non-Travel,0,80,No
